ב;ע;ש;ו;ה;ל;א;ה;י;ה;ר;ש;א;ה;ו;ה;י;ר;ב;ד;(15, 1, 1, 1, 1)
ז;ח;א;ם;ת;ו;י;ה;י;ז;ע;י;מ;י;ב;י;ר;א;ב;ן;(15, 1, 1, 21, 21)
י;מ;י;ב;ו;ה;ד;ו;ה;י;י;כ;ל;מ;ה;י;ק;ז;ח;י;(15, 1, 1, 41, 41)
ת;ל;א;ר;ש;י;ך;ל;מ;ש;א;ו;י;ן;ב;ם;ע;ב;ר;י;(15, 1, 1, 61, 61)
ר;מ;א;י;ו;ע;ש;ו;ה;ב;ה;ו;ה;י;ר;ב;ד;ת;ל;ח;(15, 1, 2, 2, 81)
ז;ת;ש;א;ך;ל;ח;ק;ך;ל;ע;ש;ו;ה;ל;א;ה;ו;ה;י;(15, 1, 2, 22, 101)
נ;ז;י;כ;ם;י;נ;ו;נ;ז;י;ד;ל;י;ו;ם;י;נ;ו;נ;(15, 1, 2, 42, 121)
י;ו;ה;ו;ה;י;י;ר;ח;א;מ;ץ;ר;א;ה;ה;נ;ז;ת;ה;(15, 1, 2, 62, 141)
ת;ו;ם;י;ל;ב;ד;ת;ב;ר;מ;ג;ת;א;ח;ק;י;ו;ך;ל;(15, 1, 3, 3, 161)
א;ה;ו;ה;י;ר;מ;א;י;ו;ן;ב;ו;ל;ד;ל;ת;ו;ר;ה;(15, 1, 3, 23, 181)
ד;ו;ע;י;כ;ל;א;ע;ר;ז;י;ו;מ;ש;א;ר;ק;ו;י;ל;(15, 1, 4, 11, 201)
ל;א;ע;ר;ז;י;י;מ;ד;ת;א;י;ת;ד;ק;פ;ו;ט;ע;מ;(15, 1, 4, 31, 221)
ו;כ;ל;מ;מ;י;ת;ב;ש;ה;ו;א;ו;ה;י;ת;י;ב;ל;ע;(15, 1, 4, 51, 241)
ו;ה;ה;ם;ו;י;ב;ה;י;ה;ו;ל;א;ר;ש;י;ת;י;ב;ת;(15, 1, 4, 71, 261)
מ;ע;ב;ל;א;ר;ש;י;ת;ש;ק;ת;א;י;ת;ר;ב;ש;ו;א;(15, 1, 5, 12, 281)
ת;ב;ד;ל;ת;ו;ד;ו;ע;ר;ה;ת;ו;ל;א;ע;ר;ז;י;ק;(15, 1, 5, 32, 301)
כ;ה;מ;ח;ר;א;ל;ה;מ;ש;א;ר;ק;ו;ל;ר;מ;א;י;ו;(15, 1, 6, 14, 321)
ת;י;ב;ת;א;ם;ח;ר;א;ד;ו;ע;ף;י;ס;ו;א;א;ל;י;(15, 1, 6, 34, 341)
ב;ת;א;ו;ם;ה;ל;א;ש;א;א;ש;נ;י;כ;ל;א;ר;ש;י;(15, 1, 6, 54, 361)
ב;ם;י;ת;ע;ש;ו;ה;ו;ם;ח;ר;א;ה;ד;ו;ה;י;ת;י;(15, 1, 7, 5, 381)
ב;ם;ע;י;ש;ו;א;א;ל;ו;ם;ה;י;ה;ל;א;ה;ו;ה;י;(15, 1, 7, 25, 401)
י;ס;ו;ס;ב;ה;מ;ח;ל;מ;ב;ו;ב;ר;ח;ב;ו;ת;ש;ק;(15, 1, 7, 45, 421)
מ;ח;ר;א;ל;ת;א;ל;מ;ג;ת;ו;ם;י;ש;ר;פ;ב;ו;ם;(15, 1, 7, 65, 441)
ש;א;ר;ק;ר;מ;א;י;ו;ן;ב;ד;ל;ת;ו;ר;ה;ת;ו;ה;(15, 1, 8, 13, 461)
נ;א;ו;י;מ;ע;א;ל;ם;ת;א;י;כ;י;מ;ע;א;ל;ו;מ;(15, 1, 9, 10, 481)
ב;ר;פ;ס;מ;ה;י;ה;ו;ם;כ;ל;ה;י;ה;א;א;ל;י;כ;(15, 1, 9, 30, 501)
י;א;ל;ר;ש;א;ם;י;ה;ל;ו;ח;כ;ל;א;ר;ש;י;י;נ;(15, 2, 1, 10, 521)
ש;א;ם;ו;ק;מ;ב;ה;י;ה;ו;ר;פ;ס;י;א;ל;ו;ד;מ;(15, 2, 1, 30, 541)
ר;מ;א;י;ם;ת;א;י;מ;ע;א;ל;ם;ה;ל;ר;מ;א;י;ר;(15, 2, 1, 50, 561)
י;י;נ;ב;ו;צ;ב;ק;נ;ו;י;ח;ל;א;י;נ;ב;ם;ה;ל;(15, 2, 1, 70, 581)
מ;ש;ו;ו;ד;ח;י;ל;א;ר;ש;י;י;נ;ב;ו;ה;ד;ו;ה;(15, 2, 2, 11, 601)
ץ;ר;א;ה;ן;מ;ו;ל;ע;ו;ד;ח;א;ש;א;ר;ם;ה;ל;ו;(15, 2, 2, 31, 621)
ל;ו;ר;מ;א;ל;א;ע;ר;ז;י;ם;ו;י;ל;ו;ד;ג;י;כ;(15, 2, 2, 51, 641)
מ;ח;ר;ם;כ;י;ת;ו;ח;א;ל;ו;י;מ;ע;ם;כ;י;ח;א;(15, 2, 3, 6, 661)
ל;א;י;ה;י;כ;ו;ב;י;ר;ם;כ;מ;א;ב;ו;ב;י;ר;ה;(15, 2, 3, 26, 681)
ר;ס;ת;ו;ה;ש;י;א;א;ל;י;כ;נ;א;ו;י;ת;ש;א;א;(15, 2, 4, 20, 701)
מ;ה;י;פ;ו;פ;א;נ;ו;ה;י;נ;פ;מ;ה;י;נ;ו;נ;ז;(15, 2, 4, 40, 721)
ה;מ;ר;ע;ה;נ;ט;י;ש;פ;א;ן;פ;ה;י;ד;ש;ן;י;ב;(15, 2, 4, 60, 741)
ת;מ;ש;ו;ה;ד;ל;ו;ה;ם;ו;י;כ;ה;י;ת;ג;צ;ה;ו;(15, 2, 5, 14, 761)
ה;ו;ה;י;צ;ץ;ר;א;כ;ה;ת;ש;ו;ר;ב;ד;מ;כ;ה;י;(15, 2, 5, 34, 781)
ח;ר;א;א;ל;ה;י;נ;ב;ת;א;ו;א;מ;צ;ב;ה;י;ת;מ;(15, 2, 5, 54, 801)
ת;נ;ז;י;כ;ה;מ;ה;ם;י;נ;ו;נ;ז;י;נ;ב;י;כ;ם;(15, 2, 6, 13, 821)
ה;ר;מ;א;י;כ;ם;ת;ר;ו;ה;ה;ש;י;ב;ה;ם;מ;א;ה;(15, 2, 7, 6, 841)
מ;ח;ל;י;נ;ת;נ;י;ב;ה;א;מ;י;ר;ח;א;ה;כ;ל;א;(15, 2, 7, 26, 861)
ו;י;נ;מ;ש;י;ת;ש;פ;ו;י;ר;מ;צ;י;מ;י;מ;ו;י;(15, 2, 7, 46, 881)
ך;כ;ר;ד;ת;א;ך;ש;י;נ;נ;ה;ן;כ;ל;י;י;ו;ק;ש;(15, 2, 7, 66, 901)
נ;ו;ה;ר;ד;ג;ת;א;י;ת;ר;ד;ג;ו;ם;י;ר;י;ס;ב;(15, 2, 8, 16, 921)
ת;א;ה;פ;ד;ר;ו;א;צ;מ;ת;א;ל;ה;י;ת;ו;ב;י;ת;(15, 2, 8, 36, 941)
ש;ק;ב;ו;ם;ת;א;ג;י;ש;ת;א;ל;ו;ה;י;ב;ה;א;מ;(15, 2, 9, 8, 961)
א;ו;ה;כ;ל;א;ה;ר;מ;א;ו;א;צ;מ;ת;א;ל;ו;ם;ת;(15, 2, 9, 28, 981)
ו;ט;י;כ;ן;ו;ש;א;ר;ה;י;ש;י;א;ל;א;ה;ב;ו;ש;(15, 2, 9, 48, 1001)
כ;ה;ע;ד;י;א;ל;א;י;ה;ו;ה;ת;ע;מ;ז;א;י;ל;ב;(15, 2, 9, 68, 1021)
ר;י;ת;ה;ו;ן;ג;ד;ה;ה;ל;י;ת;ת;נ;י;כ;נ;א;י;(15, 2, 10, 12, 1041)
ה;ל;י;ת;י;ב;ר;ה;ף;ס;כ;ו;ר;ה;צ;י;ה;ו;ש;ו;(15, 2, 10, 32, 1061)
ל;ו;ב;ו;ש;א;ן;כ;ל;ל;ע;ב;ל;ו;ש;ע;ב;ה;ז;ו;(15, 2, 10, 52, 1081)
