(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(232760, 5, 5);[8, 10, 300, 40, 5];המשיח;61348;(4, 26, 38, 11, 61348);משפחת;4;(4, 26, 38, 55, 232760);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(33238, 10, 5);[8, 10, 300, 40, 5];המשיח;8860;(1, 25, 9, 14, 8860);החתי;2;(1, 25, 9, 52, 33238);ויקברו אתו יצחק וישמעאל בניו אל מערת המכפלה אל שדה עפרן בן צחר החתי אשר על פני ממרא
(48533, 10, 5);[8, 10, 300, 40, 5];המשיח;12925;(1, 33, 7, 5, 12925);וישתחוו;5;(1, 33, 7, 20, 48533);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(14780, 19, 5);[8, 10, 300, 40, 5];המשיח;3960;(1, 12, 12, 12, 3960);יחיו;2;(1, 12, 12, 45, 14780);והיה כי יראו אתך המצרים ואמרו אשתו זאת והרגו אתי ואתך יחיו
(199452, 21, 5);[8, 10, 300, 40, 5];המשיח;52590;(4, 7, 24, 8, 52590);חלן;1;(4, 7, 24, 31, 199452);ביום השלישי נשיא לבני זבולן אליאב בן חלן
(173039, 28, 5);[8, 10, 300, 40, 5];המשיח;45794;(3, 20, 21, 6, 45794);אחיו;2;(3, 20, 21, 17, 173039);ואיש אשר יקח את אשת אחיו נדה הוא ערות אחיו גלה ערירים יהיו
(223733, 28, 5);[8, 10, 300, 40, 5];המשיח;58992;(4, 21, 5, 12, 58992);לחם;2;(4, 21, 5, 51, 223733);וידבר העם באלהים ובמשה למה העליתנו ממצרים למות במדבר כי אין לחם ואין מים ונפשנו קצה בלחם הקלקל
(124493, 30, 5);[8, 10, 300, 40, 5];המשיח;32829;(2, 30, 31, 7, 32829);משחת;3;(2, 30, 31, 25, 124493);ואל בני ישראל תדבר לאמר שמן משחת קדש יהיה זה לי לדרתיכם
(114053, 31, 5);[8, 10, 300, 40, 5];המשיח;30183;(2, 25, 17, 6, 30183);וחצי;2;(2, 25, 17, 23, 114053);ועשית כפרת זהב טהור אמתים וחצי ארכה ואמה וחצי רחבה
(175820, 31, 5);[8, 10, 300, 40, 5];המשיח;46566;(3, 22, 25, 7, 46566);לחם;2;(3, 22, 25, 21, 175820);ומיד בן נכר לא תקריבו את לחם אלהיכם מכל אלה כי משחתם בהם מום בם לא ירצו לכם
(217955, 44, 5);[8, 10, 300, 40, 5];המשיח;57449;(4, 17, 15, 6, 57449);פתח;3;(4, 17, 15, 18, 217955);וישב אהרן אל משה אל פתח אהל מועד והמגפה נעצרה
(133640, 47, 5);[8, 10, 300, 40, 5];המשיח;35268;(2, 36, 15, 10, 35268);האחת;3;(2, 36, 15, 43, 133640);ארך היריעה האחת שלשים באמה וארבע אמות רחב היריעה האחת מדה אחת לעשתי עשרה יריעת
(109607, 48, 5);[8, 10, 300, 40, 5];המשיח;28983;(2, 21, 36, 5, 28983);נגח;3;(2, 21, 36, 14, 109607);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(201608, 53, 5);[8, 10, 300, 40, 5];המשיח;53154;(4, 7, 75, 6, 53154);אחד;2;(4, 7, 75, 15, 201608);פר אחד בן בקר איל אחד כבש אחד בן שנתו לעלה
